PolicyID,PolicyType,CustomerID,AgentID,RegistrationDate,Premium,CommencementDate,SuspensionDate
f49cdeea-5da0-4611-8fe7-78e77dc09e2d,FIRE & FUNERAL,3cbd7b0c-ad04-4cd0-90e5-1f00a49ad38e,64c82c54-364d-44a1-8658-9035f138bbb6,2022-05-23,160,09/06/2022,2024-03-09 00:00:00
29765807-ba46-4e74-b74a-e06b9f2bd479,FIRE & FUNERAL,3d4b4e42-58ad-4c7b-8a89-76e6eadc30e2,64c82c54-364d-44a1-8658-9035f138bbb6,2022-12-20,160,02/03/2023,2023-11-02 00:00:00
e3034246-6db6-4376-9caf-5dead3eab1fa,Fire,3d4b4e42-58ad-4c7b-8a89-76e6eadc30e2,36c42c66-e07e-42cd-a201-29fc35a4bafe,2022-12-13,80,,
fce6beb5-4e90-404b-bb25-2c6c1c343833,Fire,3d4b4e42-58ad-4c7b-8a89-76e6eadc30e2,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2023-04-29,80,25/05/2023,2023-08-25 00:00:00
5b386924-5acb-4e6e-aafb-c417a273f7a5,Fire,3d4b4e42-58ad-4c7b-8a89-76e6eadc30e2,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2022-12-20,80,08/01/2023,2024-03-08 00:00:00
9e24205c-ee06-4ba7-912c-f54c517d280d,Fire,3e67be0f-2c4b-44b8-bd8d-62cf8b76685d,43555da1-2d0a-44ad-8a26-89d1233c7653,2023-03-01,80,31/03/2023,2023-07-30 00:00:00
49f0b215-0b9d-4c40-8eb3-23f88dbb0b8e,FIRE & FUNERAL,3f05ea92-00b8-49ab-bf90-8e8a32d8137b,bd31484d-3af7-4360-978b-520c97141ea0,2023-09-01,160,12/09/2023,2024-03-12 00:00:00
f56eee30-9d0a-4b5c-9485-258780f84cb4,FIRE & FUNERAL,3f567517-7ac2-4e53-a3a0-4a30628bea26,2d654aa6-c8bc-4d8b-a80c-0876f6df0ee5,2023-11-04,160,04/11/2023,2024-02-04 00:00:00
839239db-8d7f-4c98-a735-b33f7f704523,Fire,3f84b6ea-67ed-43c5-995d-278750903b80,43555da1-2d0a-44ad-8a26-89d1233c7653,2023-06-08,80,08/06/2023,2024-04-08 00:00:00
82696cdc-ce70-4355-8528-4b8f0687298b,Fire+Funeral,3f84b6ea-67ed-43c5-995d-278750903b80,da1ee87d-6b76-4798-b2a0-fac3c186a202,2023-02-09,160,,
0858c502-1d5e-4156-8163-f8ff047eb87e,Fire,3f84b6ea-67ed-43c5-995d-278750903b80,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2022-05-03,80,22/05/2022,2024-01-22 00:00:00
8d5af7ce-c551-4913-a350-58f7822d41c5,Fire,3f84b6ea-67ed-43c5-995d-278750903b80,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2023-08-13,80,01/09/2023,2024-02-01 00:00:00
d6a15176-06e0-4beb-ab38-40b0e3e38119,Fire,4103e4e2-266f-4caf-b846-0722c3e6d7d8,36c42c66-e07e-42cd-a201-29fc35a4bafe,2022-11-10,80,18/11/2022,2024-02-18 00:00:00
8e91c20a-bc79-4072-829e-05a83ff6597c,Fire,4103e4e2-266f-4caf-b846-0722c3e6d7d8,64c82c54-364d-44a1-8658-9035f138bbb6,2023-09-24,80,15/10/2023,2024-02-15 00:00:00
9a9e30e4-1a29-4ddf-89e1-28d378ec5cfc,Fire+Funeral,4103e4e2-266f-4caf-b846-0722c3e6d7d8,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2022-05-12,160,,
422a42b0-93fe-4fc1-aa5d-0025b4703bde,Fire,4166fd53-6c1e-40a1-ad8f-a84190fba8a9,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2023-07-06,80,,
9abade76-7b18-48d5-9984-2d48a1ad04ea,Fire,4166fd53-6c1e-40a1-ad8f-a84190fba8a9,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2022-10-01,80,01/10/2022,2024-03-01 00:00:00
3a07d9c6-344d-4232-a9e3-d39e041ba959,FIRE & FUNERAL,4166fd53-6c1e-40a1-ad8f-a84190fba8a9,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2022-01-08,160,22/01/2022,2024-02-22 00:00:00
4340f457-257b-4641-9faf-9383b20995e0,Fire,4166fd53-6c1e-40a1-ad8f-a84190fba8a9,2d654aa6-c8bc-4d8b-a80c-0876f6df0ee5,2022-08-26,80,,
9ea7e6fb-b8b7-475f-96cb-e28034203cab,FIRE & FUNERAL,42a378c4-941e-4c34-84a5-fc0690114c26,4cb98e36-82c4-4e7f-9963-b9b0bdf210a8,1970-10-18,160,11/07/1974,
12573e7d-e08b-4d4a-97d7-79047de3bb39,Fire,42b25476-e610-4676-ac69-ccdefc309358,bd31484d-3af7-4360-978b-520c97141ea0,2022-05-25,80,30/05/2022,2023-10-30 00:00:00
8f228af2-3ee7-419a-aaff-9b2d67653c06,FIRE & FUNERAL,42b25476-e610-4676-ac69-ccdefc309358,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2022-07-15,160,02/08/2022,2024-04-02 00:00:00
0704705f-fb02-4d7b-b26c-d7fafe3ca36b,Fire,4354d4d5-28b5-4690-ba72-a14d05f33962,36c42c66-e07e-42cd-a201-29fc35a4bafe,2022-03-07,80,07/03/2022,2023-02-07 00:00:00
f03aea7c-209b-4566-a49a-c210bcd37ebb,Fire,4354d4d5-28b5-4690-ba72-a14d05f33962,2d654aa6-c8bc-4d8b-a80c-0876f6df0ee5,2022-01-10,80,29/01/2022,2023-02-28 00:00:00
4050b607-9db1-4561-87a5-0e0322c3d048,Fire+Funeral,4354d4d5-28b5-4690-ba72-a14d05f33962,36c42c66-e07e-42cd-a201-29fc35a4bafe,2022-10-13,160,29/10/2022,2023-08-29 00:00:00
048ed721-8b54-4802-b5fb-8c409f78b388,Fire,43d99545-d903-429d-9009-1b89c53ed75b,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2023-01-11,80,26/03/2023,2023-06-26 00:00:00
a3710814-0474-4c02-b6ef-0b8eaf5b3926,Fire,440d1b42-17ea-4bb9-b6d1-399f8ed0908d,da1ee87d-6b76-4798-b2a0-fac3c186a202,2023-12-28,80,31/12/2023,2024-03-29 00:00:00
f3798a00-eb45-4ee7-a8e9-1014235eac75,Fire,440d1b42-17ea-4bb9-b6d1-399f8ed0908d,64c82c54-364d-44a1-8658-9035f138bbb6,2023-02-25,80,07/03/2023,2024-01-07 00:00:00
0ca03456-c460-47fc-91b3-3c6926186058,Fire+Funeral,440d1b42-17ea-4bb9-b6d1-399f8ed0908d,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2023-04-06,160,,
8f41423a-7819-4690-afe8-d95428f2b318,Fire,440d1b42-17ea-4bb9-b6d1-399f8ed0908d,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2023-10-19,80,21/10/2023,2024-02-21 00:00:00
180a9e7f-87bc-4eae-96ef-8a3d49f99436,FIRE & FUNERAL,4504a52c-ca9d-45cc-a654-274f6d382c59,36c42c66-e07e-42cd-a201-29fc35a4bafe,2023-04-24,160,24/04/2023,2023-08-24 00:00:00
a50bf1f7-d372-498d-b035-bd5522ac045d,FIRE & FUNERAL,452dd1fa-52fa-4420-a2fc-988fda694cbd,da1ee87d-6b76-4798-b2a0-fac3c186a202,2023-07-16,160,19/07/2023,2023-10-19 00:00:00
cd4d9f0a-b5cc-4580-9092-0d7e7980e7b3,Fire,45943b45-c32c-40a4-82a2-b7ba67d5970f,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2023-03-20,80,25/03/2023,2024-01-25 00:00:00
54105bc3-2778-4560-9636-60eba986e2e4,Fire+Funeral,45943b45-c32c-40a4-82a2-b7ba67d5970f,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2023-06-23,160,21/07/2023,2024-01-21 00:00:00
83c878dd-cc48-418c-a8d8-c18646973b78,Fire+Funeral,465e0004-b581-44cb-bfd7-338b96708cd5,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2022-01-05,160,19/01/2022,2022-08-19 00:00:00
c6391e37-8349-40d5-8e1b-8634268db493,Fire,46d28937-e176-4d44-850b-0ca37d60108b,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2022-09-03,80,07/09/2022,2023-06-07 00:00:00
feffe165-88ea-4630-97de-ba479a175415,Fire+Funeral,46d28937-e176-4d44-850b-0ca37d60108b,36c42c66-e07e-42cd-a201-29fc35a4bafe,2022-08-13,160,,
42a3cf4e-c99b-44e0-9c1c-112a81c5c46b,Fire,472cc839-97cc-4f58-bd31-0d96b908be01,bd31484d-3af7-4360-978b-520c97141ea0,2023-12-08,80,12/12/2023,2024-03-12 00:00:00
4e550f67-33ff-46e2-94fd-f806953f2552,FIRE & FUNERAL,472cc839-97cc-4f58-bd31-0d96b908be01,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2023-03-08,160,,
2cf3dc87-a624-430a-bc9b-106fa46c491b,Fire,482c7033-a2bf-465b-afdf-697946219e37,64c82c54-364d-44a1-8658-9035f138bbb6,2022-08-17,80,12/09/2022,2024-03-12 00:00:00
835b66fc-8433-43bc-9bfe-82ee9d570b6f,FIRE & FUNERAL,482c7033-a2bf-465b-afdf-697946219e37,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2023-06-15,160,15/06/2023,2023-09-15 00:00:00
fae7469c-6371-4f7f-a019-6748442839bf,Fire,482c7033-a2bf-465b-afdf-697946219e37,da1ee87d-6b76-4798-b2a0-fac3c186a202,2022-09-16,80,07/10/2022,2023-01-07 00:00:00
3a9a9fef-70f1-492d-98dc-ced6a34842da,Fire,492aa31a-70ae-4303-a5db-3672c7b4867c,64c82c54-364d-44a1-8658-9035f138bbb6,2022-07-02,80,,
a4cd2d0a-bcfc-421d-b7d5-e84305047085,Fire+Funeral,492aa31a-70ae-4303-a5db-3672c7b4867c,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2023-08-30,160,,
9b56f95c-e9b4-4a0a-a658-4db3a0e415ef,Fire,492aa31a-70ae-4303-a5db-3672c7b4867c,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2023-04-16,80,22/04/2023,2023-08-22 00:00:00
e0cd4bae-3349-4f7c-85a5-b2367ffcfd74,Fire,492aa31a-70ae-4303-a5db-3672c7b4867c,bd31484d-3af7-4360-978b-520c97141ea0,2022-10-19,80,02/11/2022,2024-03-02 00:00:00
bb3124d0-dc62-4d8f-94a2-bba77861f4be,FIRE & FUNERAL,49479ff8-ed09-42dd-93c2-4a014728ffe3,9f40d031-1b1c-4a29-a3e0-4a9ca1695cec,1972-05-10,160,15/03/1976,
8232a051-c630-4d7e-9ccd-a1a8f0456a73,Fire,4960a7d6-3a27-40b5-8dd6-ef06189f744d,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2022-01-27,80,11/03/2022,2023-04-11 00:00:00
fcdd9cb1-2adb-4ab4-9d0a-314c155563e5,Fire+Funeral,4960a7d6-3a27-40b5-8dd6-ef06189f744d,36c42c66-e07e-42cd-a201-29fc35a4bafe,2023-05-02,160,21/07/2023,2024-01-21 00:00:00
26eb78f9-11cc-4d62-abb3-f9ce6ee5a088,Fire,4960a7d6-3a27-40b5-8dd6-ef06189f744d,bd31484d-3af7-4360-978b-520c97141ea0,2023-06-02,80,18/06/2023,2024-02-18 00:00:00
7909d4e8-0a18-42ac-b413-a0a1b82ec173,FIRE & FUNERAL,49b6919e-29e8-453c-b532-91980b7cea62,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2022-04-19,160,07/05/2022,2024-02-07 00:00:00
52fefcd8-7918-47d4-a1dd-4e6d88c76a75,Fire,49b6919e-29e8-453c-b532-91980b7cea62,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2023-03-03,80,03/03/2023,2023-07-03 00:00:00
57fe615c-77ba-4bdb-8542-fc9da5b28ab9,Fire+Funeral,4a34f930-22c3-496c-ad47-27116f06602f,36c42c66-e07e-42cd-a201-29fc35a4bafe,2023-08-27,160,03/09/2023,2024-04-03 00:00:00
8174af52-26c1-40fc-8945-913578e46461,Fire,4a34f930-22c3-496c-ad47-27116f06602f,2d654aa6-c8bc-4d8b-a80c-0876f6df0ee5,2023-03-10,80,30/03/2023,2024-04-29 00:00:00
e24fa61f-9d52-4430-bd6a-1c4930d36473,Fire,4a8c3672-2393-4e07-bcc8-0b6b15afce82,5c47fa3b-6df2-425b-9f9f-72d1fdc09d98,1975-10-07,80,30/01/1976,
68f4163c-5f80-41f9-88c7-4a18770073c2,FIRE & FUNERAL,4a930be7-0607-4875-a250-0bf3372e24fd,43555da1-2d0a-44ad-8a26-89d1233c7653,2022-12-03,160,03/12/2022,2023-04-03 00:00:00
b12f36ea-82a5-4d33-9f41-33ab1eb7dc4c,Fire,4a930be7-0607-4875-a250-0bf3372e24fd,43555da1-2d0a-44ad-8a26-89d1233c7653,2023-09-03,80,,
81851545-4d4a-4ca6-8d10-62c079f52c6d,Fire,4bba0d9b-7be1-4d30-a42d-02ae91531c03,64c82c54-364d-44a1-8658-9035f138bbb6,2022-12-30,80,,
2a3682f8-364b-47c9-b529-33035ae3d769,FIRE & FUNERAL,4bc20e75-cef4-40d7-9246-361fb25eefff,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2023-07-30,160,30/07/2023,2023-11-30 00:00:00
ea9512a3-e10f-4622-8457-56c3920b0b65,Fire,4bc20e75-cef4-40d7-9246-361fb25eefff,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2022-05-04,80,31/05/2022,2024-05-30 00:00:00
a0ed69e0-8607-4201-ad83-b2a3e9e96539,FIRE & FUNERAL,4c70fbc0-e807-41e1-8a0e-61a09c0252df,2d654aa6-c8bc-4d8b-a80c-0876f6df0ee5,2022-02-01,160,,
0c9fee21-b8ff-4050-90d8-1a176e05d65a,FIRE & FUNERAL,4cc088b5-9efd-4b3d-a41d-e016fed9f8d9,7d43b1b0-91b8-47d6-a212-5cc2e8ac4f68,1973-08-19,160,04/06/1978,
7b8252ce-892b-4888-aef2-b74acb92fbc1,FIRE & FUNERAL,4d4b17ed-9a0f-4da5-93fc-7aa351773f0d,64c82c54-364d-44a1-8658-9035f138bbb6,2023-12-09,160,,
57850d25-98e2-4be7-9856-43b0b7a04ee4,FIRE & FUNERAL,4d6821bd-73f8-479b-aa83-8391ec5313b2,36c42c66-e07e-42cd-a201-29fc35a4bafe,2022-08-04,160,05/08/2022,2023-07-05 00:00:00
ef81f4de-1834-4449-8a5c-7d64d5a135cc,Fire,4d9accfc-9408-4c55-ae96-0711a737eee4,36c42c66-e07e-42cd-a201-29fc35a4bafe,2022-11-01,80,25/11/2022,2023-10-25 00:00:00
382e81e8-2ae7-43bb-b422-b37e3070572b,Fire,4d9ba091-9eef-4a3d-9fb5-97505ede38a3,36c42c66-e07e-42cd-a201-29fc35a4bafe,2023-04-03,80,11/04/2023,2023-10-11 00:00:00
f1421175-f407-40c2-b0a7-0f6f805caa13,Fire,4dbcc2bc-e844-4518-a19c-16a85af8e5e5,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2023-04-04,80,03/05/2023,2023-11-03 00:00:00
42c7f6a2-48f2-4d6d-a7c0-cccb4b6bb8d4,FIRE & FUNERAL,4dbcc2bc-e844-4518-a19c-16a85af8e5e5,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2022-05-28,160,07/06/2022,2024-03-07 00:00:00
10eb764a-a0b2-4bd6-bcd7-dc9773c334a9,Fire,4dbcc2bc-e844-4518-a19c-16a85af8e5e5,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2022-01-07,80,07/01/2022,2023-10-07 00:00:00
91924c02-a725-4442-a417-52bf340cd681,Fire,4dbcc2bc-e844-4518-a19c-16a85af8e5e5,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2023-07-30,80,07/08/2023,2024-01-07 00:00:00
20965edd-4458-4de7-845b-87af18c237d3,Fire+Funeral,4dc1cff2-a7f3-4e7a-83d2-d71a5b18d880,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2022-12-29,160,14/01/2023,2023-10-14 00:00:00
68e8778c-7a6f-4ed1-8661-dff53554d7b6,Fire,4dc1cff2-a7f3-4e7a-83d2-d71a5b18d880,64c82c54-364d-44a1-8658-9035f138bbb6,2023-12-03,80,24/12/2023,2024-04-24 00:00:00
a1d5c335-508a-4f88-8dba-d6b836a3fccd,Fire,4dc1cff2-a7f3-4e7a-83d2-d71a5b18d880,bd31484d-3af7-4360-978b-520c97141ea0,2022-12-27,80,,
e173fabd-6d19-449a-8978-7d219caf2241,Fire+Funeral,4e8f10a1-6936-4042-99cb-2503f21b8f72,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2022-08-15,160,19/08/2022,2023-06-19 00:00:00
c3dc39a2-461d-48b1-b2dd-a64320899dc9,FIRE & FUNERAL,4fb9d0bb-eca9-4638-b022-8bbfb16226d7,4f232e8d-a3fa-4909-b10c-85e30ad671a3,1977-09-25,160,16/09/1976,
712f99f7-9d86-44ea-a9ef-3eada2666df7,FIRE & FUNERAL,502d539d-9c8f-4cad-9030-d1c204cb2d0c,b00d7de4-d7ca-400d-9306-b7701ab42eb1,1977-05-16,160,23/09/1971,
3a843841-787d-4a7a-83ac-61f494fa2513,Fire+Funeral,50d7fbeb-95da-4db8-9cfc-2a7b23a8804c,43555da1-2d0a-44ad-8a26-89d1233c7653,2023-02-12,160,25/02/2023,2023-06-25 00:00:00
876921e7-140a-4802-8373-db4f325696c1,Fire,50d7fbeb-95da-4db8-9cfc-2a7b23a8804c,43555da1-2d0a-44ad-8a26-89d1233c7653,2022-02-19,80,13/03/2022,2023-09-13 00:00:00
766f0dc7-2590-4120-bf4f-e6e141be9b37,Fire,50d7fbeb-95da-4db8-9cfc-2a7b23a8804c,43555da1-2d0a-44ad-8a26-89d1233c7653,2022-04-06,80,27/04/2022,2023-03-27 00:00:00
818508f7-49f0-4105-89d0-d2dfeafe66a2,Fire,50eabf84-424d-4131-851f-e82621d8aae0,36c42c66-e07e-42cd-a201-29fc35a4bafe,2022-04-05,80,,
d236be08-3134-47fc-9949-aee5f8b0e311,Fire,51026cad-b4fa-4ad3-8502-363a7a9482e9,64c82c54-364d-44a1-8658-9035f138bbb6,2023-02-13,80,10/03/2023,2023-09-10 00:00:00
c7d41a75-a5ba-4bac-91b5-caf2a9206ecc,FIRE & FUNERAL,51026cad-b4fa-4ad3-8502-363a7a9482e9,da1ee87d-6b76-4798-b2a0-fac3c186a202,2022-09-23,160,12/10/2022,2023-07-12 00:00:00
0662f93c-0e22-4340-9caa-7258c6e41600,Fire,519eb14b-46c0-460e-832b-c648f50049d9,64c82c54-364d-44a1-8658-9035f138bbb6,2023-06-04,80,30/06/2023,2024-02-29 00:00:00
21516b61-47ee-43ad-9e1a-eb5de91617c8,Fire,51ac430b-c37b-4f10-adc2-efd72e8e19a7,882e62aa-b85a-42c9-8b2e-987aff35aa40,1973-05-27,80,04/05/1973,
19211753-f3d0-4310-bae5-04b6b99f99e1,Fire,51aebcd7-cabe-467e-9067-88c04b658516,36c42c66-e07e-42cd-a201-29fc35a4bafe,2022-03-16,80,30/03/2022,2023-08-30 00:00:00
0dc84f8b-3c7b-400a-9e98-5c09e52bc853,FIRE & FUNERAL,51aebcd7-cabe-467e-9067-88c04b658516,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2022-12-16,160,07/01/2023,2024-01-07 00:00:00
50ffdd35-86a4-4c9e-8525-aa2555fc6910,Fire,51aebcd7-cabe-467e-9067-88c04b658516,64c82c54-364d-44a1-8658-9035f138bbb6,2023-10-29,80,20/11/2023,2024-03-20 00:00:00
1183abf2-3a0b-4015-8f5a-32028ca93b56,Fire,51aebcd7-cabe-467e-9067-88c04b658516,36c42c66-e07e-42cd-a201-29fc35a4bafe,2023-09-19,80,30/09/2023,2023-12-30 00:00:00
0f224a25-003f-45da-b75e-dcd7de7cc357,Fire,520a2d68-920f-4195-8f1e-86835f7bfc71,36c42c66-e07e-42cd-a201-29fc35a4bafe,2023-08-17,80,13/09/2023,2024-01-13 00:00:00
c2221ebb-0e71-400d-b683-a9d596f5f43e,FIRE & FUNERAL,520a2d68-920f-4195-8f1e-86835f7bfc71,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2023-01-05,160,08/01/2023,2023-10-08 00:00:00
51915c2b-7bf3-4f39-8fa2-f0d7324fe0dd,Fire,520a2d68-920f-4195-8f1e-86835f7bfc71,43555da1-2d0a-44ad-8a26-89d1233c7653,2022-11-28,80,28/12/2022,2023-06-28 00:00:00
b50c05e5-c461-4f0a-a037-ed0a90ff9b01,Fire,520a2d68-920f-4195-8f1e-86835f7bfc71,36c42c66-e07e-42cd-a201-29fc35a4bafe,2023-09-05,80,05/09/2023,2024-02-05 00:00:00
6bb7adea-aae7-4904-92a7-7b3a7154d20c,FIRE & FUNERAL,52822d36-1235-4a72-8ff4-2af8ad04d5dd,b63d0e21-a464-43ae-a139-9c22f2d7afc4,1974-06-09,160,08/09/1970,
2c463608-65b4-4fbd-b059-2c843e624dfa,Fire+Funeral,52d548ca-9c0c-41ce-a530-fcbdccc6ca3e,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2023-11-29,160,28/01/2024,2024-05-28 00:00:00
f1c56b35-6068-4ec6-ad06-52adcb5ecfb2,Fire,52d548ca-9c0c-41ce-a530-fcbdccc6ca3e,43555da1-2d0a-44ad-8a26-89d1233c7653,2023-11-08,80,17/12/2023,2024-03-17 00:00:00
9cec4852-1268-41e4-9c2d-f98bed2d641a,Fire,5359b373-de87-40ff-a627-ffb1c9de221b,64c82c54-364d-44a1-8658-9035f138bbb6,2023-05-28,80,21/07/2023,2024-01-21 00:00:00
ff1ea117-6395-467c-9f2d-71e325d0e785,FIRE & FUNERAL,5359b373-de87-40ff-a627-ffb1c9de221b,bd31484d-3af7-4360-978b-520c97141ea0,2023-12-26,160,20/03/2024,2024-06-20 00:00:00
e94fcd71-19ac-4763-bbb9-8054ab5db418,Fire,5359b373-de87-40ff-a627-ffb1c9de221b,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2022-01-25,80,25/01/2022,2023-01-25 00:00:00
2a105900-3cbc-41cb-b3f8-7be0d00c96a1,Fire+Funeral,5409c8a7-5650-498f-bed8-be758801c071,02e1bf0b-73fa-4ef4-83e2-4b846e100249,1975-06-14,160,24/07/1970,
1bc06e8f-16b7-4775-b729-f36cc175d7a2,Fire+Funeral,54112ddf-4b94-4fec-83d1-8ff426c4d74f,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2022-08-17,160,10/09/2022,2023-05-10 00:00:00
ab041162-1cf8-48f9-ad1e-341859ecf33d,FIRE & FUNERAL,541a8e78-1d03-4971-ac17-aa8e8e97766d,4f7238aa-bdad-45c4-b3a6-f0f2e31af513,1972-02-18,160,01/02/1974,
e456ce2f-1b27-4cdc-aadf-86c111a346fd,Fire,541fcee5-47cb-4629-a161-bc1b3980a77e,64c82c54-364d-44a1-8658-9035f138bbb6,2022-11-21,80,,
67eee106-6f71-470f-a4f4-3a586edba9a0,FIRE & FUNERAL,541fcee5-47cb-4629-a161-bc1b3980a77e,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2022-08-07,160,,
84c9ddc7-b533-410e-98ec-98771e6daf4d,FIRE & FUNERAL,54bc59a1-c5d0-4ef5-a89b-e5f746a1dd95,36c42c66-e07e-42cd-a201-29fc35a4bafe,2022-07-30,160,30/07/2022,2023-04-28 00:00:00
bf3f224e-9b15-4dce-b2ff-69acaf9b304c,Fire,54bc59a1-c5d0-4ef5-a89b-e5f746a1dd95,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2022-02-09,80,,
86a958a9-68fd-408c-a570-cfeb831cbf71,Fire,55206680-8fe7-4d86-b118-c22815797215,36c42c66-e07e-42cd-a201-29fc35a4bafe,2023-06-21,80,,
33a16388-9791-4179-ad65-41ba776a46cf,FIRE & FUNERAL,55206680-8fe7-4d86-b118-c22815797215,36c42c66-e07e-42cd-a201-29fc35a4bafe,2023-05-01,160,27/05/2023,2023-11-27 00:00:00
0130b781-c28d-4043-88fd-2ccd8c58f7d2,Fire,55206680-8fe7-4d86-b118-c22815797215,43555da1-2d0a-44ad-8a26-89d1233c7653,2023-01-25,80,,
22bcc3be-0424-4997-9649-5a958039cd5f,FIRE & FUNERAL,558a8293-5fab-40c6-87ff-997c44d8b4d9,da1ee87d-6b76-4798-b2a0-fac3c186a202,2022-01-09,160,,
42b550e9-23d7-4ff2-b3b0-26a7a5d87627,FIRE & FUNERAL,55a4ffbd-09ca-49fb-a281-f4a33b0e417e,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2022-08-14,160,14/08/2022,2023-06-14 00:00:00
dcafecbe-c245-4f35-9a58-c077beabad4e,FIRE & FUNERAL,55c1f579-6b01-4ce6-be4e-b349c2c90034,64c82c54-364d-44a1-8658-9035f138bbb6,2023-06-20,160,,
0e3dd824-9e24-4f3b-99ac-277eae7d78d3,Fire+Funeral,55f94191-bd59-4dd7-a179-074a2c26d8e2,da1ee87d-6b76-4798-b2a0-fac3c186a202,2022-01-28,160,,
c044eb11-c71d-4b67-bac7-0b9190f93933,Fire,56513f91-ab7a-45e5-9dea-29a59d695299,64c82c54-364d-44a1-8658-9035f138bbb6,2022-09-05,80,05/09/2022,2023-05-05 00:00:00
936ca177-89a2-40d6-9754-c5c12469c16e,Fire,56513f91-ab7a-45e5-9dea-29a59d695299,36c42c66-e07e-42cd-a201-29fc35a4bafe,2022-05-19,80,19/05/2022,2022-11-19 00:00:00
26ab642f-9d4c-49e8-8184-1389685f6db4,Fire,56513f91-ab7a-45e5-9dea-29a59d695299,43555da1-2d0a-44ad-8a26-89d1233c7653,2023-05-01,80,07/05/2023,2024-02-07 00:00:00
1c71ce3b-c87d-4b91-99b6-fb7443893b51,Fire+Funeral,56513f91-ab7a-45e5-9dea-29a59d695299,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2022-05-16,160,04/06/2022,2022-09-04 00:00:00
1a814a0c-c925-4eba-b745-4f8cdc1160bb,Fire,567f747d-2f06-4a6e-826b-aa5197c067ff,36c42c66-e07e-42cd-a201-29fc35a4bafe,2023-09-10,80,07/10/2023,2024-03-07 00:00:00
a64b985e-8dba-4b92-9d29-e607b51180a2,Fire,567f747d-2f06-4a6e-826b-aa5197c067ff,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2022-01-18,80,18/01/2022,2023-03-18 00:00:00
b545fdd1-75aa-479e-adff-587786596e27,Fire,567f747d-2f06-4a6e-826b-aa5197c067ff,43555da1-2d0a-44ad-8a26-89d1233c7653,2022-09-05,80,18/09/2022,2023-06-18 00:00:00
583f49f3-7c93-4584-805c-ca7860f3b3c5,FIRE & FUNERAL,567f747d-2f06-4a6e-826b-aa5197c067ff,43555da1-2d0a-44ad-8a26-89d1233c7653,2023-09-02,160,28/09/2023,2024-03-28 00:00:00
9d2c376b-7a79-4640-9ac3-6e3cff596d0d,Fire+Funeral,5799f431-1087-4223-8120-93b9213a6d01,cde8ff2f-d42d-4019-a219-52fa88eefd79,1976-08-08,160,07/06/1977,
1809c2b6-7135-45e0-acd3-75645d33e39e,Fire+Funeral,57d60768-980b-480e-a9c2-8bd1732f9dde,e41f13fb-4e4b-41ce-869a-88090687068e,1970-04-06,160,21/05/1975,
c79e62d0-96af-4a5e-ac66-48922df72500,FIRE & FUNERAL,57e08c22-5010-4445-a892-49926d901b04,2d654aa6-c8bc-4d8b-a80c-0876f6df0ee5,2022-03-18,160,18/03/2022,2023-06-18 00:00:00
5b6fd68e-43dc-4650-a797-56779460a86d,Fire,57e08c22-5010-4445-a892-49926d901b04,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2022-06-08,80,30/06/2022,2022-09-30 00:00:00
